gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2238784951	StillImage	image/jpeg	https://static.inaturalist.org/photos/33244315/original.jpeg?1553269058	https://www.inaturalist.org/photos/33244315					2019-03-21T14:06:28Z	congonaturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	congonaturalist
2238784951	StillImage	image/jpeg	https://static.inaturalist.org/photos/33244275/original.jpeg?1553269004	https://www.inaturalist.org/photos/33244275					2019-03-21T14:06:34Z	congonaturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	congonaturalist
2013683489	StillImage	image/jpeg	https://static.inaturalist.org/photos/22206224/original.jpeg?1532860458	https://www.inaturalist.org/photos/22206224					2013-09-25T05:57:42Z	Erik Delaquis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Delaquis
2013683489	StillImage	image/jpeg	https://static.inaturalist.org/photos/22206220/original.jpeg?1532860452	https://www.inaturalist.org/photos/22206220					2013-09-25T05:57:25Z	Erik Delaquis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Delaquis
2013683489	StillImage	image/jpeg	https://static.inaturalist.org/photos/22206229/original.jpeg?1532860465	https://www.inaturalist.org/photos/22206229					2013-09-25T05:57:09Z	Erik Delaquis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Delaquis
2013059268	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1569417821747nFDeJATwQfH8js7I							Fabrice Clermont			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1990464085	StillImage	image/jpeg	https://static.inaturalist.org/photos/29550037/original.jpeg?1545851786	https://www.inaturalist.org/photos/29550037					2018-12-26T09:49:03Z	Babajide Agboola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Babajide Agboola
1990464085	StillImage	image/jpeg	https://static.inaturalist.org/photos/29550063/original.jpeg?1545851819	https://www.inaturalist.org/photos/29550063					2018-12-26T09:49:15Z	Babajide Agboola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Babajide Agboola
1986498164	StillImage	image/jpeg	https://static.inaturalist.org/photos/17527019/original.jpg?1525630697	https://www.inaturalist.org/photos/17527019					2018-04-25T21:00:28Z	seasav		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	seasav
1986498164	StillImage	image/jpeg	https://static.inaturalist.org/photos/17527036/original.jpg?1525630706	https://www.inaturalist.org/photos/17527036					2018-04-25T21:00:28Z	seasav		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	seasav
1947452971	StillImage	image/jpg	https://plant.depo.msu.ru/open/public/item/MW0583804/img/0.jpg?original	https://plant.depo.msu.ru/open/public/item/MW0583804	Vitellaria paradoxa subsp. paradoxa, Moscow University Herbarium	Scan of Vitellaria paradoxa subsp. paradoxa from Ethiopia deposited in the Moscow University Herbarium (MW0583804)				ELAR corporation (Moscow, Russia)		Moscow State University	http://creativecommons.org/licenses/by/4.0/	Moscow State University (copyright is managed by Dr. Alexey P. Seregin)
1880470656	StillImage	image/jpeg	https://static.inaturalist.org/photos/19243115/original.jpg?1528291628	https://www.inaturalist.org/photos/19243115					2015-04-23T11:23:09Z	bryanadkins		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bryanadkins
1840885137				http://www.botanicalcollections.be/specimen/BR6102000038381										
1840470776				http://www.botanicalcollections.be/specimen/BR0000021121234										
1840470735				http://www.botanicalcollections.be/specimen/BR0000021121210										
1840455012				http://www.botanicalcollections.be/specimen/BR0000020187125										
1840454990				http://www.botanicalcollections.be/specimen/BR0000020186975										
1840454961				http://www.botanicalcollections.be/specimen/BR0000020187095										
1840454958				http://www.botanicalcollections.be/specimen/BR0000020187118										
1840454942				http://www.botanicalcollections.be/specimen/BR0000020187040										
1840454938				http://www.botanicalcollections.be/specimen/BR0000020186951										
1840454934				http://www.botanicalcollections.be/specimen/BR0000020187071										
1840454931				http://www.botanicalcollections.be/specimen/BR0000020187149										
1840454930				http://www.botanicalcollections.be/specimen/BR0000020187019										
1840454922				http://www.botanicalcollections.be/specimen/BR0000020187057										
1840454921				http://www.botanicalcollections.be/specimen/BR0000020187088										
1840454920				http://www.botanicalcollections.be/specimen/BR0000020187101										
1840454918				http://www.botanicalcollections.be/specimen/BR0000020186968										
1840454911				http://www.botanicalcollections.be/specimen/BR0000020187064										
1840454907				http://www.botanicalcollections.be/specimen/BR0000020187156										
1840454906				http://www.botanicalcollections.be/specimen/BR0000020187033										
1840454902				http://www.botanicalcollections.be/specimen/BR0000020187026										
1840454900				http://www.botanicalcollections.be/specimen/BR0000020186999										
1840454897				http://www.botanicalcollections.be/specimen/BR0000020187002										
1840454878				http://www.botanicalcollections.be/specimen/BR0000020187132										
1840454848				http://www.botanicalcollections.be/specimen/BR0000020186982										
1840404160				http://www.botanicalcollections.be/specimen/BR0000019413501										
1840404149				http://www.botanicalcollections.be/specimen/BR0000019413518										
1840404147				http://www.botanicalcollections.be/specimen/BR0000019413464										
1840404139				http://www.botanicalcollections.be/specimen/BR0000019413471										
1840404136				http://www.botanicalcollections.be/specimen/BR0000019413495										
1840404120				http://www.botanicalcollections.be/specimen/BR0000019413525										
1840404109				http://www.botanicalcollections.be/specimen/BR0000019413488										
1840367870				http://www.botanicalcollections.be/specimen/BR0000019041650										
1840367863				http://www.botanicalcollections.be/specimen/BR0000019041674										
1839877777				http://www.botanicalcollections.be/specimen/BR0000013656157										
1839405299				http://www.botanicalcollections.be/specimen/BR0000005554133										
1839405118				http://www.botanicalcollections.be/specimen/BR0000005548378										
1839405078				http://www.botanicalcollections.be/specimen/BR0000005548170										
1839405038				http://www.botanicalcollections.be/specimen/BR0000005548279										
1839368706				http://www.botanicalcollections.be/specimen/BR0000005012176										
1836643894	StillImage	image/jpeg	https://static.inaturalist.org/photos/14217605/original.jpeg?1521293348	https://www.inaturalist.org/photos/14217605					2018-03-17T08:45:35Z	irida73ceae		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	irida73ceae
1836643894	StillImage	image/jpeg	https://static.inaturalist.org/photos/14217629/original.jpeg?1521293460	https://www.inaturalist.org/photos/14217629					2018-03-17T08:45:42Z	irida73ceae		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	irida73ceae
1836569261	StillImage	image/jpeg	https://static.inaturalist.org/photos/13859345/original.jpeg?1520084790	https://www.inaturalist.org/photos/13859345					2018-03-03T10:37:39Z	irida73ceae		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	irida73ceae
1836158882	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1519918393857x1L0OROleu3IIiHq							H. Sinivassin			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1836158874	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1519918394089SJwegicyjVsud7Wb							H. Sinivassin			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1807425467	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14994216674201NcrSCDGZOS6zdqx							Picturae			http://creativecommons.org/licenses/by/4.0/	
1807357410	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14926925386170nkk28FHEluw8fqR							Picturae			http://creativecommons.org/licenses/by/4.0/	
1807357190	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1492692538197kjZvq7XNv03Rmm3k							Picturae			http://creativecommons.org/licenses/by/4.0/	
1802561718	StillImage	tiff, jpeg, jpeg, jpeg, jpeg, jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12294122		02707025.tif	Barcode 02707025	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany		
1802560983	StillImage	tiff, jpeg, jpeg, jpeg, jpeg, jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12297230		02707024.tif	Barcode 02707024	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany		
1697713109	StillImage	image/jpg	https://plant.depo.msu.ru/open/public/item/MW0589415/img/0.jpg?original	https://plant.depo.msu.ru/open/public/item/MW0589415	Vitellaria paradoxa subsp. paradoxa, Moscow University Herbarium	Scan of Vitellaria paradoxa subsp. paradoxa from Mali deposited in the Moscow University Herbarium (MW0589415)			2016-01-01T00:00:00Z	ELAR corporation (Moscow, Russia)		Moscow State University	http://creativecommons.org/licenses/by/4.0/	Moscow State University (copyright is managed by Dr. Alexey P. Seregin)
1697713087	StillImage	image/jpg	https://plant.depo.msu.ru/open/public/item/MW0589413/img/0.jpg?original	https://plant.depo.msu.ru/open/public/item/MW0589413	Vitellaria paradoxa subsp. paradoxa, Moscow University Herbarium	Scan of Vitellaria paradoxa subsp. paradoxa from Mali deposited in the Moscow University Herbarium (MW0589413)			2016-01-01T00:00:00Z	ELAR corporation (Moscow, Russia)		Moscow State University	http://creativecommons.org/licenses/by/4.0/	Moscow State University (copyright is managed by Dr. Alexey P. Seregin)
1697713074	StillImage	image/jpg	https://plant.depo.msu.ru/open/public/item/MW0589414/img/0.jpg?original	https://plant.depo.msu.ru/open/public/item/MW0589414	Vitellaria paradoxa subsp. paradoxa, Moscow University Herbarium	Scan of Vitellaria paradoxa subsp. paradoxa from Mali deposited in the Moscow University Herbarium (MW0589414)			2016-01-01T00:00:00Z	ELAR corporation (Moscow, Russia)		Moscow State University	http://creativecommons.org/licenses/by/4.0/	Moscow State University (copyright is managed by Dr. Alexey P. Seregin)
1562899009	StillImage	image/jpeg	https://static.inaturalist.org/photos/7644021/original.jpg?1494056390	https://www.inaturalist.org/photos/7644021					2017-05-03T17:03:21Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1562899009	StillImage	image/jpeg	https://static.inaturalist.org/photos/7644019/original.jpg?1494056380	https://www.inaturalist.org/photos/7644019					2017-05-03T17:03:16Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1562899009	StillImage	image/jpeg	https://static.inaturalist.org/photos/7644018/original.jpg?1494056376	https://www.inaturalist.org/photos/7644018					2017-05-03T17:03:03Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1562882529	StillImage	image/jpeg	https://static.inaturalist.org/photos/5608478/original.jpg?1480086380	http://www.inaturalist.org/photos/5608478					2016-11-23T13:19:17Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1562882529	StillImage	image/jpeg	https://static.inaturalist.org/photos/5608479/original.jpg?1480086390	http://www.inaturalist.org/photos/5608479					2016-11-23T13:19:22Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1562882527	StillImage	image/jpeg	https://static.inaturalist.org/photos/5608454/original.jpg?1480086257	http://www.inaturalist.org/photos/5608454					2016-11-23T12:41:16Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1562882527	StillImage	image/jpeg	https://static.inaturalist.org/photos/5608457/original.jpg?1480086269	http://www.inaturalist.org/photos/5608457					2016-11-23T12:41:22Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1453453747	StillImage	image/jpeg	https://static.inaturalist.org/photos/6371690/original.jpg?1487953205	https://www.inaturalist.org/photos/6371690					2017-02-21T12:57:59Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1453453747	StillImage	image/jpeg	https://static.inaturalist.org/photos/6371691/original.jpg?1487953212	https://www.inaturalist.org/photos/6371691					2017-02-21T12:58:07Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1453453747	StillImage	image/jpeg	https://static.inaturalist.org/photos/6371692/original.jpg?1487953220	https://www.inaturalist.org/photos/6371692					2017-02-21T12:58:13Z	ONG OeBenin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ONG OeBenin
1425001089	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1465391882204dKkdeg7vfL8rPHTP							Picturae			http://creativecommons.org/licenses/by/4.0/	
1425001082	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1465391890242qRvIeyHb5XMbzvT4							Picturae			http://creativecommons.org/licenses/by/4.0/	
1315067540	StillImage	image/jpeg	https://static.inaturalist.org/photos/4880863/original.jpeg?1473860608	http://www.inaturalist.org/photos/4880863					2014-12-31T11:41:00Z	assede		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	assede
1315067540	StillImage	image/jpeg	https://static.inaturalist.org/photos/4880854/original.jpeg?1473860427	http://www.inaturalist.org/photos/4880854					2014-02-10T08:56:36Z	assede		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	assede
1315067540	StillImage	image/jpeg	https://static.inaturalist.org/photos/4880872/original.jpeg?1473860698	http://www.inaturalist.org/photos/4880872					2014-02-10T09:19:10Z	assede		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	assede
1315067540	StillImage	image/jpeg	https://static.inaturalist.org/photos/4880873/original.jpeg?1473860694	http://www.inaturalist.org/photos/4880873					2014-02-10T09:19:20Z	assede		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	assede
1315067540	StillImage	image/jpeg	https://static.inaturalist.org/photos/4880871/original.jpeg?1473860691	http://www.inaturalist.org/photos/4880871					2015-02-22T11:09:22Z	assede		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	assede
1315067540	StillImage	image/jpeg	https://static.inaturalist.org/photos/4880874/original.jpeg?1473860694	http://www.inaturalist.org/photos/4880874					2014-02-10T09:56:09Z	assede		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	assede
1288092509	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_2580_1659_acdbb5.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092506	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_4418_1659_4100f2.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092501	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_1971_1659_548bf2.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092499	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_1444_1659_6a3c27.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092485	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_beurre_de_karite,_bouake_sp_1659_1e6874.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092484	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_1446_1659_6031af.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092474	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_gz_2007_1421_1659_dbf2d9.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092421	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_gz_2007_1420_1659_4f8d5c.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092417	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_-_014_-_frucht_samen_nahaufnahme_-_ausschnitt_1659_01d627.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092416	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_-_009_-_frucht_same_-_auschnitt_1659_36bdb6.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092411	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4954_1659_6902c3.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092406	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_2581_1659_a7a21d.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092394	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_nahe_barrage_sindou_6_stefanporembski_1659_d32e05.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092379	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_1445_1659_2d130c.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092376	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_1970_1659_c000a5.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092368	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_4419_1659_5563c1.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092366	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_ms_1447_1659_12fa43.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092300	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_gz_2007_1423_1659_cca350.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092299	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_gz_2007_1424_1659_a921a3.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092286	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower5_1659_7e3150.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092274	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_gz_2007_1206_1659_b7aeea.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092262	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower26_1659_c2e535.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092255	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4957_1659_a3caf2.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092253	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower4_1659_9f0653.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092251	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas5067_1659_48caed.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092232	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_gz_2007_1418_1659_af3af6.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092230	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/preparation_von_shea_butter,_kafolo,_14_stpo_1659_b197d6.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092199	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4956_1659_9c5a8a.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092197	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower14_1659_905d8c.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092189	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4961_1659_696c31.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092181	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_img_0021_ralfbiechele_1659_08ced8.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092178	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/Vitellaria_paradoxa_Sapotaceae_genOrodara_AGo_409_1659_59ba41.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092175	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower16_1659_d2cf14.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092170	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4953_1659_bae034.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092167	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_3_be2014_1659_807caa.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092166	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower22_1659_91a114.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092162	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4960_1659_72ef6f.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092159	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_bark_1659_760e2f.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092158	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_leaves4_1659_2e71dd.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092157	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_a-erp2131_1659_045371.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092155	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower9_1659_8e627e.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092150	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower18_1659_dd3866.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092148	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower25_1659_3a87a6.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092145	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower20_1659_c1766f.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092144	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_img_6184_ralfbiechele_1659_1e41bb.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092143	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower6_1659_b9f457.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092142	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4959_1659_6c074d.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092139	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas5069_1659_7ee2eb.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092138	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_latex_a-erp3457_1659_9f8f8b.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092136	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_frucht_ralfbiechele_1659_35e458.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092132	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower27_1659_aff075.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092118	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower_1659_de7d5c.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092116	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emasvitellaria_paradoxa_flower12_1659_f7df33.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092115	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/Vitellaria_paradoxa_Sapotaceae_genOrodara_AGo_407_1659_a285f0.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092114	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas5066_1659_bb1d60.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092113	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa_emas4962_1659_f07b4e.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
1288092109	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/vitellaria_paradoxa-_near-_fondation_dreyer-_dano-_4_porembski2014-11_1659_74ddf8.jpg										All rights reserved; for terms and conditions see http://www.africanplants.senckenberg.de/root/index.php?page_id=84	
